Appname,Date,Score,Text,text
Monica AI: Deep Chat & Search,Unknown,5,جيد,جيد
Monica AI: Deep Chat & Search,Unknown,5,خیلی خوبه کاربردیه من بیشتر تو ویندوز ازش استفاده میکن,خیلی خوبه کاربردیه من بیشتر تو ویندوز ازش استفاده میکن
Monica AI: Deep Chat & Search,Unknown,5,Nice,nice
Monica AI: Deep Chat & Search,Unknown,5,Respect,respect
Monica AI: Deep Chat & Search,Unknown,5,pretty well good,pretty well good
Monica AI: Deep Chat & Search,Unknown,5,a very useful app,a very useful app
Monica AI: Deep Chat & Search,Unknown,1,can't summarize youtube videos,cant summarize youtube videos
Monica AI: Deep Chat & Search,Unknown,2,"Just like most of these AI apps, this invites a high subscription cost and inundates you with a payment or 3-day trial before you've had much chance to use it. so far, I'm not impressed enough to pay $5/wk or $10/mo.",just like most of these ai apps this invites a high subscription cost and inundates you with a payment or day trial before youve had much chance to use it so far im not impressed enough to pay wk or mo
Monica AI: Deep Chat & Search,Unknown,1,So bad,so bad
Monica AI: Deep Chat & Search,Unknown,5,"Excelente experiencia, muy buen trabajo y buena atención, gracias por compartir sus herramientas",excelente experiencia muy buen trabajo y buena atención gracias por compartir sus herramientas
Monica AI: Deep Chat & Search,Unknown,5,perfect 👍🏻,perfect
Monica AI: Deep Chat & Search,Unknown,5,amazing app,amazing app
Monica AI: Deep Chat & Search,Unknown,5,"If I wanted to make fake videos like this, then this app is perfect for me.",if i wanted to make fake videos like this then this app is perfect for me
Monica AI: Deep Chat & Search,Unknown,5,It's perfect,its perfect
Monica AI: Deep Chat & Search,Unknown,5,this ai is crazy 🔥🤍🤍,this ai is crazy
Monica AI: Deep Chat & Search,Unknown,5,the best app,the best app
Monica AI: Deep Chat & Search,Unknown,5,عالی,عالی
Monica AI: Deep Chat & Search,Unknown,3,good,good
Monica AI: Deep Chat & Search,Unknown,5,"Incredible app, so much potential Thank you",incredible app so much potential thank you
Monica AI: Deep Chat & Search,Unknown,5,Brilliant,brilliant
Monica AI: Deep Chat & Search,Unknown,1,"Not impressed. First of all, the UI of the app is just terrible and chaotic. Second, I just payed for the subscription, and it tells me I already spend my points. I sent one query before that and it just gave me na error, it didn't even gave the results, but it took 200 of my advanced points",not impressed first of all the ui of the app is just terrible and chaotic second i just payed for the subscription and it tells me i already spend my points i sent one query before that and it just gave me na error it didnt even gave the results but it took of my advanced points
Monica AI: Deep Chat & Search,Unknown,5,Perfect,perfect
Monica AI: Deep Chat & Search,Unknown,5,Good app,good app
Monica AI: Deep Chat & Search,Unknown,5,Excellent special app just should be increase PDF to word and same item but in any Case this platform are very real,excellent special app just should be increase pdf to word and same item but in any case this platform are very real
Monica AI: Deep Chat & Search,Unknown,5,very,very
Monica AI: Deep Chat & Search,Unknown,1,Lier ads,lier ads
Monica AI: Deep Chat & Search,Unknown,5,من در ایران زندگی می کنم,من در ایران زندگی می کنم
Monica AI: Deep Chat & Search,Unknown,5,nais,nais
Monica AI: Deep Chat & Search,Unknown,5,great alternative for chatGPT :),great alternative for chatgpt
Monica AI: Deep Chat & Search,Unknown,5,The best ai app I've used so far,the best ai app ive used so far
Monica AI: Deep Chat & Search,Unknown,2,"You have to pay extra to get more questions to use the advanced model of you run out and have to wait until the next month, even if you have a pro subscription.",you have to pay extra to get more questions to use the advanced model of you run out and have to wait until the next month even if you have a pro subscription
Monica AI: Deep Chat & Search,Unknown,1,best app ai tool,best app ai tool
Monica AI: Deep Chat & Search,Unknown,4,very good app,very good app
Monica AI: Deep Chat & Search,Unknown,5,cool,cool
Monica AI: Deep Chat & Search,Unknown,5,"Suggestion: Add Suno Make the app/AI Search available as default assit app Some features still open in web browser, let's integrate them in the client! Let us use advanced models on mobile",suggestion add suno make the appai search available as default assit app some features still open in web browser lets integrate them in the client let us use advanced models on mobile
Monica AI: Deep Chat & Search,Unknown,1,Worst,worst
Monica AI: Deep Chat & Search,Unknown,5,capabilities are endless. Best ai tool on the market.,capabilities are endless best ai tool on the market
Monica AI: Deep Chat & Search,Unknown,5,عالی,عالی
Monica AI: Deep Chat & Search,Unknown,5,"Very good 👍 Just need of 1 day subscription plan, because there is monthly and weekly plan , but for me,I need subscription of Monica rarely, so include 1 day subscription also",very good just need of day subscription plan because there is monthly and weekly plan but for mei need subscription of monica rarely so include day subscription also
Monica AI: Deep Chat & Search,Unknown,5,excellent ai,excellent ai
Monica AI: Deep Chat & Search,Unknown,1,"why not a 3 day trial with no strings attached? just end the usage after 3 days. if they like it, they will buy it.",why not a day trial with no strings attached just end the usage after days if they like it they will buy it
Monica AI: Deep Chat & Search,Unknown,5,top,top
Monica AI: Deep Chat & Search,Unknown,5,thank you,thank you
Monica AI: Deep Chat & Search,Unknown,1,poor,poor
Monica AI: Deep Chat & Search,Unknown,5,great🤩🤩,great
Monica AI: Deep Chat & Search,Unknown,5,Excellent 👍,excellent
Monica AI: Deep Chat & Search,Unknown,5,❤,
Monica AI: Deep Chat & Search,Unknown,5,good 👍 App,good app
Monica AI: Deep Chat & Search,Unknown,5,Good,good
Monica AI: Deep Chat & Search,Unknown,5,Good,good
Monica AI: Deep Chat & Search,Unknown,5,extraa ordinaire,extraa ordinaire
Monica AI: Deep Chat & Search,Unknown,1,Nothing free in this app not useful,nothing free in this app not useful
Monica AI: Deep Chat & Search,Unknown,4,با تشکر از افرادی که در ساختن و ساپورت مونیکا نقش داشتند ! اگر بانک اطلاعاتی را به روزتر بکنید! خیلی بهتر میشود,با تشکر از افرادی که در ساختن و ساپورت مونیکا نقش داشتند اگر بانک اطلاعاتی را به روزتر بکنید خیلی بهتر میشود
Monica AI: Deep Chat & Search,Unknown,5,Great App,great app
Monica AI: Deep Chat & Search,Unknown,5,I love this app,i love this app
Monica AI: Deep Chat & Search,Unknown,1,"is so bad all the chats are paid, I listen that it's free that's what attract me in it, the free version is so horrible, the best chatbots like versions :1o, 1o mini, claude 3.5 Sonnet...are paid, so I don't advise you to download it, if you have money just subscribe in chatGpt app directly",is so bad all the chats are paid i listen that its free thats what attract me in it the free version is so horrible the best chatbots like versions o o mini claude sonnetare paid so i dont advise you to download it if you have money just subscribe in chatgpt app directly
Monica AI: Deep Chat & Search,Unknown,5,very good,very good
Monica AI: Deep Chat & Search,Unknown,5,very good teacher,very good teacher
Monica AI: Deep Chat & Search,Unknown,2,New redesign makes you harder to use free models such as gpt 4o mini. New redesign s**k. Dont upgrade. Tons of ads and popups.,new redesign makes you harder to use free models such as gpt o mini new redesign sk dont upgrade tons of ads and popups
Monica AI: Deep Chat & Search,Unknown,4,good experience,good experience
Monica AI: Deep Chat & Search,Unknown,5,Apps you Good for AI,apps you good for ai
Monica AI: Deep Chat & Search,Unknown,5,"Packed with diverse features and I love the fact that there are individual AI that specialize in specific craft. Great layout and it also supports lots of image tools as well. I would like to see more added to the voice chat and talk option. Possibly add an entire tab at the bottom of the screen for the voice feature. 80% of the time when I am talking to AI, I like to use speech to text and I really like the AI apps that feature this, as well as AI responding with speech. Thanks :)",packed with diverse features and i love the fact that there are individual ai that specialize in specific craft great layout and it also supports lots of image tools as well i would like to see more added to the voice chat and talk option possibly add an entire tab at the bottom of the screen for the voice feature of the time when i am talking to ai i like to use speech to text and i really like the ai apps that feature this as well as ai responding with speech thanks
Monica AI: Deep Chat & Search,Unknown,5,"lẽ ra chỉ cho 4 sao, nhưng thôi tặng thêm 1 sao để khuyến khích Monica ngày một tốt hơn",lẽ ra chỉ cho sao nhưng thôi tặng thêm sao để khuyến khích monica ngày một tốt hơn
Monica AI: Deep Chat & Search,Unknown,1,"Subscription??? I thought it was free for any options!!! Only give me 8 credits, then it's over...... Subscription first after use!!! Never download again!!",subscription i thought it was free for any options only give me credits then its over subscription first after use never download again
Monica AI: Deep Chat & Search,Unknown,2,good,good
Monica AI: Deep Chat & Search,Unknown,5,best app,best app
Monica AI: Deep Chat & Search,Unknown,5,really fast answers and understand Kurdish as well,really fast answers and understand kurdish as well
Monica AI: Deep Chat & Search,Unknown,5,nice,nice
Monica AI: Deep Chat & Search,Unknown,5,cool woooow,cool woooow
Monica AI: Deep Chat & Search,Unknown,1,Very bad experience everything is paid,very bad experience everything is paid
Monica AI: Deep Chat & Search,Unknown,5,Exceptional!,exceptional
Monica AI: Deep Chat & Search,Unknown,5,good,good
Monica AI: Deep Chat & Search,Unknown,5,very good,very good
Monica AI: Deep Chat & Search,Unknown,1,when are you guys going to realize... paywall after 3 tries unsuccessful tries at changing a photo,when are you guys going to realize paywall after tries unsuccessful tries at changing a photo
Monica AI: Deep Chat & Search,Unknown,5,An amazing app indeed with correct information and references. I really appreciate it.,an amazing app indeed with correct information and references i really appreciate it
Monica AI: Deep Chat & Search,Unknown,1,Turns out it's limited LMAO uninstalled. There are much better such apps out there with unlimited AI,turns out its limited lmao uninstalled there are much better such apps out there with unlimited ai
Monica AI: Deep Chat & Search,Unknown,5,"""There are no words I can use in Discribing this app just keep up this kind of great job and the world is yours. The best Ai app ever made goes to 😉Monica. Yours lovely customer 👍",there are no words i can use in discribing this app just keep up this kind of great job and the world is yours the best ai app ever made goes to monica yours lovely customer
Monica AI: Deep Chat & Search,Unknown,5,I love this app,i love this app
Monica AI: Deep Chat & Search,Unknown,5,very very good,very very good
Monica AI: Deep Chat & Search,Unknown,5,How fast and elaborative with vivid explanation I like it,how fast and elaborative with vivid explanation i like it
Monica AI: Deep Chat & Search,Unknown,5,ok,ok
Monica AI: Deep Chat & Search,Unknown,3,"It's still not my first option. It does not integrate with other apps. That is, I can't open Monica when I'm using other apps. It can be implemented as a floating bubble or in another way. It is necessary to be able to open Monica at any time.",its still not my first option it does not integrate with other apps that is i cant open monica when im using other apps it can be implemented as a floating bubble or in another way it is necessary to be able to open monica at any time
Monica AI: Deep Chat & Search,Unknown,5,"it's 👍 but if you can improve some features , it's absolutely good.",its but if you can improve some features its absolutely good
Monica AI: Deep Chat & Search,Unknown,5,nice,nice
Monica AI: Deep Chat & Search,Unknown,3,"Yes,it is working well.",yesit is working well
Monica AI: Deep Chat & Search,Unknown,5,"Amazing tool All in one, I am using it everywhere",amazing tool all in one i am using it everywhere
Monica AI: Deep Chat & Search,Unknown,1,is good,is good
Monica AI: Deep Chat & Search,Unknown,5,"Smooth, integrated, fast. Thanks for creating this!",smooth integrated fast thanks for creating this
Monica AI: Deep Chat & Search,Unknown,1,So slow not close to Gemini or chat gpt ans it's not free,so slow not close to gemini or chat gpt ans its not free
Monica AI: Deep Chat & Search,Unknown,5,excellent,excellent
Monica AI: Deep Chat & Search,Unknown,5,عالی,عالی
Monica AI: Deep Chat & Search,Unknown,5,so helpful,so helpful
Monica AI: Deep Chat & Search,Unknown,5,"This Monica ai asstance is really good tbh fast response, humanly response, crative And many more",this monica ai asstance is really good tbh fast response humanly response crative and many more
Monica AI: Deep Chat & Search,Unknown,1,Can't do anything unless you sign in.,cant do anything unless you sign in
Monica AI: Deep Chat & Search,Unknown,5,"have my own bot working, thanks",have my own bot working thanks
Monica AI: Deep Chat & Search,Unknown,5,Good,good
Monica AI: Deep Chat & Search,Unknown,5,best,best
Monica AI: Deep Chat & Search,Unknown,5,it is very help and I like the app very much,it is very help and i like the app very much
Monica AI: Deep Chat & Search,Unknown,1,"Not worth subscription, they say unlimited but only give you a tiny amount of credits to use, the you have to pay more to keep using it!",not worth subscription they say unlimited but only give you a tiny amount of credits to use the you have to pay more to keep using it
Monica AI: Deep Chat & Search,Unknown,1,The worst app,the worst app
Monica AI: Deep Chat & Search,Unknown,5,ياخذ اكثر من خمسة نجوم تطبيق بيرفكت بمعنى الكلمة,ياخذ اكثر من خمسة نجوم تطبيق بيرفكت بمعنى الكلمة
Monica AI: Deep Chat & Search,Unknown,5,"es very good, I love it, and it is awesome 👌 👏",es very good i love it and it is awesome
Monica AI: Deep Chat & Search,Unknown,5,it's good,its good
Monica AI: Deep Chat & Search,Unknown,1,I have a tingly feeling poe is way better than Monica considering It Has higher chat limits compared to 40(for free users)🗣🗣🗣🔥🔥🔥 Second of all the live call is terrible the one on chatgpt or Gemini is better bruh🗣🔥🔥 I am speaking FACTS IMPROVE IT NOW🗣🗣🔥🔥🔥,i have a tingly feeling poe is way better than monica considering it has higher chat limits compared to for free users second of all the live call is terrible the one on chatgpt or gemini is better bruh i am speaking facts improve it now
Monica AI: Deep Chat & Search,Unknown,3,I give it three because it gives brief info,i give it three because it gives brief info
Monica AI: Deep Chat & Search,Unknown,5,Great for helping,great for helping
Monica AI: Deep Chat & Search,Unknown,5,Hope 🙏 add: youtube transcripts //YouTube 字幕. It will to be super cool App in 2024+🥳🥳🥳🥳😜😜😜😜👇👇👇👇👇👇👇👇🧐🧐🧐🧐🧐👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,hope add youtube transcripts youtube 字幕 it will to be super cool app in
Monica AI: Deep Chat & Search,Unknown,5,very helpful application for students. Thank you monica publication,very helpful application for students thank you monica publication
Monica AI: Deep Chat & Search,Unknown,3,"the basic option has many limitations, and as an Iranian I can't paid for premium",the basic option has many limitations and as an iranian i cant paid for premium
Monica AI: Deep Chat & Search,Unknown,5,She guessed my age,she guessed my age
Monica AI: Deep Chat & Search,Unknown,4,nice,nice
Monica AI: Deep Chat & Search,Unknown,2,very good AI,very good ai
Monica AI: Deep Chat & Search,Unknown,4,very fast answer I am so happy 😊,very fast answer i am so happy
Monica AI: Deep Chat & Search,Unknown,5,"I've been using Monica A.I. for a couple of months to get started creating content, and it's working wonders as I find new ways to streamline the process.",ive been using monica ai for a couple of months to get started creating content and its working wonders as i find new ways to streamline the process
Monica AI: Deep Chat & Search,Unknown,5,it's great,its great
Monica AI: Deep Chat & Search,Unknown,4,Good app,good app
Monica AI: Deep Chat & Search,Unknown,5,awesome app,awesome app
Monica AI: Deep Chat & Search,Unknown,5,veri good,veri good
Monica AI: Deep Chat & Search,Unknown,5,"All I can say is that I'm really enjoying this app 🙂😉 It helps provide me all the advice, support, warmth and nurturing that I almost never had as a child 😓😞",all i can say is that im really enjoying this app it helps provide me all the advice support warmth and nurturing that i almost never had as a child
Monica AI: Deep Chat & Search,Unknown,5,"Just one word, wonderful app",just one word wonderful app
Monica AI: Deep Chat & Search,Unknown,1,"They promote the app as a free alternative to other popular ones and want to charge you for using it, I don't understand.",they promote the app as a free alternative to other popular ones and want to charge you for using it i dont understand
Monica AI: Deep Chat & Search,Unknown,5,"Monica is a personal relationship management app designed to help users nurture and strengthen their relationships with friends, family, and loved ones. In today's fast-paced, technology-driven world, it's easy to let relationships fall by the wayside. Monica aims to change that by providing a comprehensive toolset for managing and cultivating meaningful connections. One of Monica's standout features is its simplicity.",monica is a personal relationship management app designed to help users nurture and strengthen their relationships with friends family and loved ones in todays fastpaced technologydriven world its easy to let relationships fall by the wayside monica aims to change that by providing a comprehensive toolset for managing and cultivating meaningful connections one of monicas standout features is its simplicity
Monica AI: Deep Chat & Search,Unknown,5,great app,great app
Monica AI: Deep Chat & Search,Unknown,1,Disguising offers. The in app offer price and payment page price don't match.,disguising offers the in app offer price and payment page price dont match
Monica AI: Deep Chat & Search,Unknown,5,very interesting technology 👍😊,very interesting technology
Monica AI: Deep Chat & Search,Unknown,5,Complete tutor,complete tutor
Monica AI: Deep Chat & Search,Unknown,5,The app is perfect sooo perfect I just hope it doesn't charge me soon,the app is perfect sooo perfect i just hope it doesnt charge me soon
Monica AI: Deep Chat & Search,Unknown,5,it's my life,its my life
Monica AI: Deep Chat & Search,Unknown,5,Best application,best application
Monica AI: Deep Chat & Search,Unknown,1,literally never gets anything right. does NOT follow directions or instructions. don't waste money paying for it.,literally never gets anything right does not follow directions or instructions dont waste money paying for it
Monica AI: Deep Chat & Search,Unknown,5,amazing app,amazing app
Monica AI: Deep Chat & Search,Unknown,5,amazing app,amazing app
Monica AI: Deep Chat & Search,Unknown,5,good very,good very
Monica AI: Deep Chat & Search,Unknown,5,Best ai,best ai
Monica AI: Deep Chat & Search,Unknown,5,it's good,its good
Monica AI: Deep Chat & Search,Unknown,5,Great app Keep the Monica ai basic model messages to unlimited for lifetime and I will use it everyday,great app keep the monica ai basic model messages to unlimited for lifetime and i will use it everyday
Monica AI: Deep Chat & Search,Unknown,5,good,good
Monica AI: Deep Chat & Search,Unknown,5,marvelous app,marvelous app
Monica AI: Deep Chat & Search,Unknown,3,nice ai app,nice ai app
Monica AI: Deep Chat & Search,Unknown,5,best,best
Monica AI: Deep Chat & Search,Unknown,5,perfect,perfect
Monica AI: Deep Chat & Search,Unknown,4,Is the best to understand it easily,is the best to understand it easily
Monica AI: Deep Chat & Search,Unknown,5,awesome,awesome
Monica AI: Deep Chat & Search,Unknown,5,Muy buena,muy buena
Monica AI: Deep Chat & Search,Unknown,5,amazing,amazing
Monica AI: Deep Chat & Search,Unknown,5,best,best
Monica AI: Deep Chat & Search,Unknown,5,lm a teacher.l be live my God,lm a teacherl be live my god
Monica AI: Deep Chat & Search,Unknown,1,"The app is decent, but I’m giving it 1 star due to the constant pop-ups asking me to upgrade. It's really frustrating and takes away from the experience.",the app is decent but im giving it star due to the constant popups asking me to upgrade its really frustrating and takes away from the experience
Monica AI: Deep Chat & Search,Unknown,5,😃 great,great
Monica AI: Deep Chat & Search,Unknown,5,I love this app,i love this app
Monica AI: Deep Chat & Search,Unknown,5,Awesome,awesome
Monica AI: Deep Chat & Search,Unknown,1,No sirve para traducir videos de YouTube,no sirve para traducir videos de youtube
Monica AI: Deep Chat & Search,Unknown,5,it's good and it's better than Chat gpt where would be better than material view icon,its good and its better than chat gpt where would be better than material view icon
Monica AI: Deep Chat & Search,Unknown,5,buena application today la fotos son limited as es buena app la recomiemdo mucho 5 estrellas 🥶🥶,buena application today la fotos son limited as es buena app la recomiemdo mucho estrellas
Monica AI: Deep Chat & Search,Unknown,5,good 💯,good
Monica AI: Deep Chat & Search,Unknown,1,super and excellent,super and excellent
Monica AI: Deep Chat & Search,Unknown,5,it's the best of all AI Appa,its the best of all ai appa
Monica AI: Deep Chat & Search,Unknown,5,perfect ai,perfect ai
Monica AI: Deep Chat & Search,Unknown,5,Fantastic job,fantastic job
Monica AI: Deep Chat & Search,Unknown,5,Awesome,awesome
Monica AI: Deep Chat & Search,Unknown,5,the best trust me,the best trust me
Monica AI: Deep Chat & Search,Unknown,3,Can't make images it's a good chat bot you can chat to other characters doesn't have Gohan or Gohan future three stars out of 5,cant make images its a good chat bot you can chat to other characters doesnt have gohan or gohan future three stars out of
Monica AI: Deep Chat & Search,Unknown,5,pakistan,pakistan
Monica AI: Deep Chat & Search,Unknown,5,its so useful,its so useful
Monica AI: Deep Chat & Search,Unknown,4,good,good
Monica AI: Deep Chat & Search,Unknown,5,excellent,excellent
Monica AI: Deep Chat & Search,Unknown,4,So far so good!,so far so good
Monica AI: Deep Chat & Search,Unknown,5,she is working like a charm 👌,she is working like a charm
Monica AI: Deep Chat & Search,Unknown,5,Really good. It has so many useful features.,really good it has so many useful features
Monica AI: Deep Chat & Search,Unknown,1,It's a good app to us,its a good app to us
Monica AI: Deep Chat & Search,Unknown,2,"The app is great. What I like about the app is, that I displays the answer in small font unlike other AI like perplexity. The reason I'm giving 2 stars is that you can use this AI for certain limit of queries, after that you've to purchase the subscription. If you keep the free model like other AI it would be better for the users like me. I personally like your other bots like.. Personality specific bot, roasting master bot.",the app is great what i like about the app is that i displays the answer in small font unlike other ai like perplexity the reason im giving stars is that you can use this ai for certain limit of queries after that youve to purchase the subscription if you keep the free model like other ai it would be better for the users like me i personally like your other bots like personality specific bot roasting master bot
Monica AI: Deep Chat & Search,Unknown,5,Awesome,awesome
Monica AI: Deep Chat & Search,Unknown,5,good so good !,good so good
Monica AI: Deep Chat & Search,Unknown,5,App Muito bom para os estudos,app muito bom para os estudos
Monica AI: Deep Chat & Search,Unknown,5,I would like to rate it 6 stars because it goood,i would like to rate it stars because it goood
Monica AI: Deep Chat & Search,Unknown,5,Great,great
Monica AI: Deep Chat & Search,Unknown,4,Good,good
Monica AI: Deep Chat & Search,Unknown,4,Holy fast and honest,holy fast and honest
Monica AI: Deep Chat & Search,Unknown,5,"It's amazing , like u can do anything..👌👌🤌🤌",its amazing like u can do anything
Monica AI: Deep Chat & Search,Unknown,5,"Excellent, everything you want in this platform ❤️",excellent everything you want in this platform
Monica AI: Deep Chat & Search,Unknown,5,The best app ever,the best app ever
Monica AI: Deep Chat & Search,Unknown,5,I love it so much,i love it so much
Monica AI: Deep Chat & Search,Unknown,5,awesome,awesome
Monica AI: Deep Chat & Search,Unknown,5,Feel lonely,feel lonely
Monica AI: Deep Chat & Search,Unknown,4,❤️,
Monica AI: Deep Chat & Search,Unknown,1,Hate it to excessive,hate it to excessive
Monica AI: Deep Chat & Search,Unknown,5,Great 👍🏻,great
Monica AI: Deep Chat & Search,Unknown,4,ok,ok
Monica AI: Deep Chat & Search,Unknown,5,I liked 🥰🥰,i liked
Monica AI: Deep Chat & Search,Unknown,5,Helpful,helpful
Monica AI: Deep Chat & Search,Unknown,5,Excellent experience with an AI platform.,excellent experience with an ai platform
Monica AI: Deep Chat & Search,Unknown,5,nice,nice
Monica AI: Deep Chat & Search,Unknown,2,Have problem with arabic language,have problem with arabic language
Monica AI: Deep Chat & Search,Unknown,5,very useful,very useful
Monica AI: Deep Chat & Search,Unknown,5,🌹🌹🌹,
Monica AI: Deep Chat & Search,Unknown,5,It's really easy to use and gives relevant answers.,its really easy to use and gives relevant answers
Monica AI: Deep Chat & Search,Unknown,5,Best app,best app
Monica AI: Deep Chat & Search,Unknown,3,it's okay,its okay
Monica AI: Deep Chat & Search,Unknown,5,ok,ok
Monica AI: Deep Chat & Search,Unknown,5,very 👍,very
Monica AI: Deep Chat & Search,Unknown,5,My best app thanks a lot,my best app thanks a lot
Monica AI: Deep Chat & Search,Unknown,5,It's good app,its good app
Monica AI: Deep Chat & Search,Unknown,5,simplemente a descoberta do a década,simplemente a descoberta do a década
Monica AI: Deep Chat & Search,Unknown,5,amazing,amazing
Monica AI: Deep Chat & Search,Unknown,5,Thanks so much for your service,thanks so much for your service
Monica AI: Deep Chat & Search,Unknown,5,absolutely helping however some improvements need to be done,absolutely helping however some improvements need to be done
Monica AI: Deep Chat & Search,Unknown,1,"Even their own Monica bot cannot provide instructions for navigating their app... I contacted customer support, and they intentionally delay responding to you so they can avoid giving you a refund. It took them 3 days to tell me my data was gone and not saved, so I asked for a refund and they said ""oh you only have 24 hours to request a refund"" Corrupt company, bad support, subpar technology",even their own monica bot cannot provide instructions for navigating their app i contacted customer support and they intentionally delay responding to you so they can avoid giving you a refund it took them days to tell me my data was gone and not saved so i asked for a refund and they said oh you only have hours to request a refund corrupt company bad support subpar technology
Monica AI: Deep Chat & Search,Unknown,5,Best app I have ever seen,best app i have ever seen
Monica AI: Deep Chat & Search,Unknown,1,Doesn't work property and the support for the app is not good .,doesnt work property and the support for the app is not good
Monica AI: Deep Chat & Search,Unknown,5,best app,best app
Monica AI: Deep Chat & Search,Unknown,5,gud appp wow I 💕 it,gud appp wow i it
Monica AI: Deep Chat & Search,Unknown,1,not good yet jus a browser,not good yet jus a browser
Monica AI: Deep Chat & Search,Unknown,4,good,good
Monica AI: Deep Chat & Search,Unknown,5,كويس على الأقل احسن من chatgpt,كويس على الأقل احسن من chatgpt
Monica AI: Deep Chat & Search,Unknown,5,"awesome, helpful !!",awesome helpful
Monica AI: Deep Chat & Search,Unknown,5,increíble,increíble
Monica AI: Deep Chat & Search,Unknown,5,Good option in AI,good option in ai
Monica AI: Deep Chat & Search,Unknown,1,good,good
Monica AI: Deep Chat & Search,Unknown,4,monica ai is so awesome,monica ai is so awesome
Monica AI: Deep Chat & Search,Unknown,5,goog,goog
Monica AI: Deep Chat & Search,Unknown,5,عالی و همه چی تامام,عالی و همه چی تامام
Monica AI: Deep Chat & Search,Unknown,5,just wowww,just wowww
Monica AI: Deep Chat & Search,Unknown,5,good and smart,good and smart
Monica AI: Deep Chat & Search,Unknown,2,Fix the app. please. what sense did it make to remove the ability to see your starred chats.,fix the app please what sense did it make to remove the ability to see your starred chats
Monica AI: Deep Chat & Search,Unknown,5,so helpful 😁,so helpful
Monica AI: Deep Chat & Search,Unknown,5,"Outstanding customer service, always pushing through great new bots and features.",outstanding customer service always pushing through great new bots and features
Monica AI: Deep Chat & Search,Unknown,1,not reliable the answer is always changing,not reliable the answer is always changing
Monica AI: Deep Chat & Search,Unknown,5,great,great
Monica AI: Deep Chat & Search,Unknown,5,amazing,amazing
Monica AI: Deep Chat & Search,Unknown,5,🧡 friend,friend
Monica AI: Deep Chat & Search,Unknown,5,"very good and gives detailed information at a faster rate and understandable English. My experience with the app is just 2 weeks so far , so I hope to share with you more experience with time Incase I'm granted opportunity",very good and gives detailed information at a faster rate and understandable english my experience with the app is just weeks so far so i hope to share with you more experience with time incase im granted opportunity
Monica AI: Deep Chat & Search,Unknown,5,its the best ever,its the best ever
Monica AI: Deep Chat & Search,Unknown,4,Bagus bbaget,bagus bbaget
Monica AI: Deep Chat & Search,Unknown,3,can't upoad audio file to practice jlpt,cant upoad audio file to practice jlpt
Monica AI: Deep Chat & Search,Unknown,5,helps a lot,helps a lot
Monica AI: Deep Chat & Search,Unknown,5,it has top notch developers and creators giving room for more innovative ideas,it has top notch developers and creators giving room for more innovative ideas
Monica AI: Deep Chat & Search,Unknown,5,good,good
Monica AI: Deep Chat & Search,Unknown,5,this is my first handle. I need more time to do a critique about Monica.,this is my first handle i need more time to do a critique about monica
Monica AI: Deep Chat & Search,Unknown,5,Good,good
Monica AI: Deep Chat & Search,Unknown,5,It's really very helpful,its really very helpful
Monica AI: Deep Chat & Search,Unknown,5,it's the best AI assistant so far 😘,its the best ai assistant so far
Monica AI: Deep Chat & Search,Unknown,1,not worth the time to downlord all it can say I can't do that giving it one star is to much,not worth the time to downlord all it can say i cant do that giving it one star is to much
Monica AI: Deep Chat & Search,Unknown,5,nice,nice
Monica AI: Deep Chat & Search,Unknown,5,عالیه,عالیه
Monica AI: Deep Chat & Search,Unknown,5,very accurate 😘,very accurate
Monica AI: Deep Chat & Search,Unknown,5,الأداة ممتازه واقترح إضافة اداه للولوج الى برامج جهاز المستخدم والتحكم بمهامها اوتوماتيكيا,الأداة ممتازه واقترح إضافة اداه للولوج الى برامج جهاز المستخدم والتحكم بمهامها اوتوماتيكيا
Monica AI: Deep Chat & Search,Unknown,5,Good,good
Monica AI: Deep Chat & Search,Unknown,5,very easy to use interms of UI,very easy to use interms of ui
Monica AI: Deep Chat & Search,Unknown,5,Wow,wow
Monica AI: Deep Chat & Search,Unknown,5,2nd best,nd best
Monica AI: Deep Chat & Search,Unknown,5,Perfect,perfect
Monica AI: Deep Chat & Search,Unknown,5,Very good,very good
Monica AI: Deep Chat & Search,Unknown,5,so nice software,so nice software
Monica AI: Deep Chat & Search,Unknown,5,"There's a little human touch to this AI app. While using the app, it feels like I have a human assistant helping with the task sometimes, that is how lovely Monica is!",theres a little human touch to this ai app while using the app it feels like i have a human assistant helping with the task sometimes that is how lovely monica is
Monica AI: Deep Chat & Search,Unknown,5,"Great interactive chat, best functionality and user experience is top shelf",great interactive chat best functionality and user experience is top shelf
Monica AI: Deep Chat & Search,Unknown,5,Love it!! Super fun to use!! Will definitely recommend to friends and fam!!,love it super fun to use will definitely recommend to friends and fam
Monica AI: Deep Chat & Search,Unknown,5,it's very good,its very good
